町丁名,世帯数,男,女,date
内藤町,46,29,32,2023-01-01
片町,27,11,19,2023-01-01
新宿１丁目,337,205,194,2023-01-01
新宿２丁目,118,85,46,2023-01-01
新宿３丁目,5,4,2,2023-01-01
新宿４丁目,5,4,2,2023-01-01
新宿５丁目,269,159,146,2023-01-01
新宿６丁目,380,241,247,2023-01-01
新宿７丁目,682,467,431,2023-01-01
歌舞伎町１丁目,8,6,3,2023-01-01
歌舞伎町２丁目,299,165,190,2023-01-01
市谷田町１丁目,1,0,1,2023-01-01
市谷田町２丁目,14,13,7,2023-01-01
市谷田町３丁目,18,6,17,2023-01-01
市谷本村町,77,73,72,2023-01-01
市谷砂土原町１丁目,4,4,3,2023-01-01
市谷砂土原町２丁目,17,14,7,2023-01-01
市谷砂土原町３丁目,59,67,45,2023-01-01
市谷左内町,12,9,8,2023-01-01
市谷加賀町１丁目,6,6,7,2023-01-01
市谷加賀町２丁目,61,37,48,2023-01-01
市谷甲良町,31,25,15,2023-01-01
市谷船河原町,6,10,8,2023-01-01
市谷長延寺町,10,6,4,2023-01-01
市谷鷹匠町,18,12,6,2023-01-01
市谷山伏町,18,10,13,2023-01-01
市谷八幡町,3,1,2,2023-01-01
神楽坂１丁目,0,0,0,2023-01-01
神楽坂２丁目,7,3,4,2023-01-01
神楽坂３丁目,15,14,7,2023-01-01
神楽坂４丁目,5,3,2,2023-01-01
神楽坂５丁目,9,8,4,2023-01-01
神楽坂６丁目,31,23,10,2023-01-01
細工町,12,5,9,2023-01-01
二十騎町,27,22,14,2023-01-01
揚場町,1,1,0,2023-01-01
津久戸町,3,2,1,2023-01-01
東五軒町,89,51,47,2023-01-01
西五軒町,121,77,60,2023-01-01
赤城元町,9,5,6,2023-01-01
南榎町,45,36,18,2023-01-01
袋町,21,13,10,2023-01-01
払方町,37,24,28,2023-01-01
南町,14,13,6,2023-01-01
北町,21,17,9,2023-01-01
納戸町,47,33,21,2023-01-01
南山伏町,25,19,16,2023-01-01
北山伏町,41,19,28,2023-01-01
白銀町,42,25,27,2023-01-01
下宮比町,12,4,8,2023-01-01
矢来町,137,84,76,2023-01-01
若宮町,41,49,44,2023-01-01
岩戸町,23,12,18,2023-01-01
中町,12,13,5,2023-01-01
箪笥町,36,21,19,2023-01-01
横寺町,16,7,9,2023-01-01
筑土八幡町,36,24,23,2023-01-01
新小川町,135,71,78,2023-01-01
神楽河岸,0,0,0,2023-01-01
市谷薬王寺町,177,140,156,2023-01-01
市谷柳町,50,36,26,2023-01-01
市谷仲之町,146,163,154,2023-01-01
赤城下町,47,29,24,2023-01-01
天神町,69,31,40,2023-01-01
榎町,26,8,21,2023-01-01
東榎町,33,13,21,2023-01-01
早稲田町,168,90,96,2023-01-01
早稲田南町,69,42,37,2023-01-01
馬場下町,24,16,13,2023-01-01
原町１丁目,96,54,54,2023-01-01
原町２丁目,60,45,39,2023-01-01
原町３丁目,119,98,105,2023-01-01
喜久井町,87,63,35,2023-01-01
築地町,16,11,5,2023-01-01
弁天町,184,114,109,2023-01-01
中里町,9,3,6,2023-01-01
山吹町,326,158,205,2023-01-01
改代町,33,15,20,2023-01-01
水道町,51,30,25,2023-01-01
早稲田鶴巻町,605,331,343,2023-01-01
住吉町,159,125,105,2023-01-01
市谷台町,106,67,58,2023-01-01
河田町,394,407,402,2023-01-01
若松町,400,309,319,2023-01-01
余丁町,187,131,120,2023-01-01
戸山１丁目,150,84,102,2023-01-01
戸山２丁目,346,185,350,2023-01-01
戸山３丁目,72,48,37,2023-01-01
富久町,336,239,243,2023-01-01
百人町１丁目,1101,714,572,2023-01-01
百人町２丁目,1383,984,777,2023-01-01
百人町３丁目,336,296,297,2023-01-01
百人町４丁目,212,187,235,2023-01-01
大久保１丁目,1241,774,712,2023-01-01
大久保２丁目,1848,1249,1166,2023-01-01
大久保３丁目,439,311,348,2023-01-01
戸塚町１丁目,63,39,38,2023-01-01
西早稲田１丁目,835,473,449,2023-01-01
西早稲田２丁目,1069,585,573,2023-01-01
西早稲田３丁目,879,516,465,2023-01-01
高田馬場１丁目,585,374,302,2023-01-01
高田馬場２丁目,333,201,168,2023-01-01
高田馬場３丁目,1055,646,545,2023-01-01
高田馬場４丁目,935,642,501,2023-01-01
下落合１丁目,735,433,386,2023-01-01
下落合２丁目,344,248,178,2023-01-01
下落合３丁目,249,157,140,2023-01-01
下落合４丁目,368,209,196,2023-01-01
中落合１丁目,336,225,164,2023-01-01
中落合２丁目,335,223,190,2023-01-01
中落合３丁目,155,92,100,2023-01-01
中落合４丁目,140,91,79,2023-01-01
上落合１丁目,305,223,187,2023-01-01
上落合２丁目,310,174,177,2023-01-01
上落合３丁目,377,213,207,2023-01-01
西落合１丁目,174,94,106,2023-01-01
西落合２丁目,204,137,123,2023-01-01
西落合３丁目,119,62,75,2023-01-01
西落合４丁目,88,48,53,2023-01-01
中井１丁目,127,77,62,2023-01-01
中井２丁目,151,97,83,2023-01-01
北新宿１丁目,1367,912,748,2023-01-01
北新宿２丁目,446,293,322,2023-01-01
北新宿３丁目,1157,807,679,2023-01-01
北新宿４丁目,946,648,556,2023-01-01
西新宿１丁目,2,1,1,2023-01-01
西新宿２丁目,0,0,0,2023-01-01
西新宿３丁目,191,123,98,2023-01-01
西新宿４丁目,539,321,297,2023-01-01
西新宿５丁目,260,183,179,2023-01-01
西新宿６丁目,356,272,237,2023-01-01
西新宿７丁目,201,129,110,2023-01-01
西新宿８丁目,221,138,141,2023-01-01
四谷１丁目,19,15,6,2024-08-01
四谷２丁目,20,7,15,2024-08-01
四谷３丁目,35,20,19,2024-08-01
四谷４丁目,214,120,125,2024-08-01
四谷本塩町,22,9,14,2024-08-01
四谷三栄町,69,44,47,2024-08-01
四谷坂町,159,108,85,2024-08-01
若葉１丁目,102,80,49,2024-08-01
若葉２丁目,66,36,38,2024-08-01
若葉３丁目,60,34,32,2024-08-01
須賀町,66,34,35,2024-08-01
左門町,80,49,42,2024-08-01
信濃町,75,44,38,2024-08-01
南元町,149,77,102,2024-08-01
荒木町,146,94,96,2024-08-01
舟町,73,37,47,2024-08-01
愛住町,85,56,48,2024-08-01
大京町,183,115,86,2024-08-01
霞ヶ丘町,1,1,0,2024-08-01
内藤町,53,35,40,2024-08-01
片町,43,21,25,2024-08-01
新宿１丁目,333,206,180,2024-08-01
新宿２丁目,144,96,79,2024-08-01
新宿３丁目,6,4,4,2024-08-01
新宿４丁目,3,2,2,2024-08-01
新宿５丁目,289,166,156,2024-08-01
新宿６丁目,418,260,269,2024-08-01
新宿７丁目,830,530,520,2024-08-01
歌舞伎町１丁目,10,7,5,2024-08-01
歌舞伎町２丁目,315,173,198,2024-08-01
市谷田町１丁目,1,0,1,2024-08-01
市谷田町２丁目,13,7,8,2024-08-01
市谷田町３丁目,27,8,23,2024-08-01
市谷本村町,95,76,83,2024-08-01
市谷砂土原町１丁目,11,7,9,2024-08-01
市谷砂土原町２丁目,17,15,11,2024-08-01
市谷砂土原町３丁目,65,65,39,2024-08-01
市谷左内町,21,13,13,2024-08-01
市谷加賀町１丁目,6,6,8,2024-08-01
市谷加賀町２丁目,80,47,54,2024-08-01
市谷甲良町,36,23,24,2024-08-01
市谷船河原町,4,5,6,2024-08-01
市谷長延寺町,4,0,4,2024-08-01
市谷鷹匠町,12,6,6,2024-08-01
市谷山伏町,16,10,12,2024-08-01
市谷八幡町,2,1,1,2024-08-01
神楽坂１丁目,0,0,0,2024-08-01
神楽坂２丁目,11,4,7,2024-08-01
神楽坂３丁目,29,23,15,2024-08-01
神楽坂４丁目,4,2,2,2024-08-01
神楽坂５丁目,7,6,3,2024-08-01
神楽坂６丁目,33,28,9,2024-08-01
細工町,10,4,8,2024-08-01
二十騎町,38,30,19,2024-08-01
揚場町,1,1,0,2024-08-01
津久戸町,1,0,1,2024-08-01
東五軒町,113,60,60,2024-08-01
西五軒町,158,91,82,2024-08-01
赤城元町,6,3,3,2024-08-01
南榎町,51,38,24,2024-08-01
袋町,33,20,19,2024-08-01
払方町,41,26,34,2024-08-01
南町,14,13,7,2024-08-01
北町,21,16,11,2024-08-01
納戸町,64,48,29,2024-08-01
南山伏町,36,25,27,2024-08-01
北山伏町,39,22,23,2024-08-01
白銀町,48,28,29,2024-08-01
下宮比町,16,7,9,2024-08-01
矢来町,172,104,88,2024-08-01
若宮町,50,53,53,2024-08-01
岩戸町,30,15,21,2024-08-01
中町,17,16,6,2024-08-01
箪笥町,35,24,18,2024-08-01
横寺町,37,24,16,2024-08-01
筑土八幡町,38,25,27,2024-08-01
新小川町,189,110,103,2024-08-01
神楽河岸,0,0,0,2024-08-01
市谷薬王寺町,207,170,172,2024-08-01
市谷柳町,76,52,33,2024-08-01
市谷仲之町,146,151,154,2024-08-01
赤城下町,98,60,49,2024-08-01
天神町,105,54,57,2024-08-01
榎町,52,28,28,2024-08-01
東榎町,43,17,27,2024-08-01
早稲田町,198,90,124,2024-08-01
早稲田南町,94,46,53,2024-08-01
馬場下町,35,25,21,2024-08-01
原町１丁目,111,65,63,2024-08-01
原町２丁目,64,44,39,2024-08-01
原町３丁目,136,109,107,2024-08-01
喜久井町,101,73,43,2024-08-01
築地町,16,11,5,2024-08-01
弁天町,246,147,151,2024-08-01
中里町,18,10,13,2024-08-01
山吹町,465,231,269,2024-08-01
改代町,34,22,14,2024-08-01
水道町,75,49,30,2024-08-01
早稲田鶴巻町,803,438,437,2024-08-01
住吉町,194,138,130,2024-08-01
市谷台町,123,81,63,2024-08-01
河田町,441,453,458,2024-08-01
若松町,423,322,342,2024-08-01
余丁町,238,151,148,2024-08-01
戸山１丁目,197,126,113,2024-08-01
戸山２丁目,378,226,399,2024-08-01
戸山３丁目,69,43,42,2024-08-01
富久町,396,283,274,2024-08-01
百人町１丁目,1256,800,630,2024-08-01
百人町２丁目,1555,1082,860,2024-08-01
百人町３丁目,594,466,424,2024-08-01
百人町４丁目,222,197,255,2024-08-01
大久保１丁目,1158,753,663,2024-08-01
大久保２丁目,1971,1319,1234,2024-08-01
大久保３丁目,488,343,388,2024-08-01
戸塚町１丁目,45,29,19,2024-08-01
西早稲田１丁目,973,578,495,2024-08-01
西早稲田２丁目,1238,685,643,2024-08-01
西早稲田３丁目,1174,685,617,2024-08-01
高田馬場１丁目,702,445,367,2024-08-01
高田馬場２丁目,375,226,183,2024-08-01
高田馬場３丁目,1189,738,595,2024-08-01
高田馬場４丁目,1088,717,586,2024-08-01
下落合１丁目,779,435,432,2024-08-01
下落合２丁目,416,301,215,2024-08-01
下落合３丁目,319,211,181,2024-08-01
下落合４丁目,470,284,226,2024-08-01
中落合１丁目,429,283,230,2024-08-01
中落合２丁目,426,273,234,2024-08-01
中落合３丁目,252,163,133,2024-08-01
中落合４丁目,213,112,130,2024-08-01
上落合１丁目,443,298,252,2024-08-01
上落合２丁目,428,246,237,2024-08-01
上落合３丁目,440,229,258,2024-08-01
西落合１丁目,241,134,139,2024-08-01
西落合２丁目,272,174,156,2024-08-01
西落合３丁目,145,93,76,2024-08-01
西落合４丁目,90,53,50,2024-08-01
中井１丁目,148,92,76,2024-08-01
中井２丁目,238,124,144,2024-08-01
北新宿１丁目,1550,1034,815,2024-08-01
北新宿２丁目,461,311,319,2024-08-01
北新宿３丁目,1326,951,695,2024-08-01
北新宿４丁目,1143,755,661,2024-08-01
西新宿１丁目,2,1,1,2024-08-01
西新宿２丁目,1,1,0,2024-08-01
西新宿３丁目,243,143,134,2024-08-01
西新宿４丁目,656,385,363,2024-08-01
西新宿５丁目,356,238,254,2024-08-01
西新宿６丁目,399,280,285,2024-08-01
西新宿７丁目,275,171,133,2024-08-01
西新宿８丁目,268,156,160,2024-08-01
四谷１丁目,22,17,8,2024-07-01
四谷２丁目,19,7,14,2024-07-01
四谷３丁目,34,20,18,2024-07-01
四谷４丁目,208,119,120,2024-07-01
四谷本塩町,21,10,13,2024-07-01
四谷三栄町,67,42,47,2024-07-01
四谷坂町,150,105,82,2024-07-01
若葉１丁目,102,80,47,2024-07-01
若葉２丁目,66,36,38,2024-07-01
若葉３丁目,61,34,33,2024-07-01
須賀町,55,32,26,2024-07-01
左門町,78,48,41,2024-07-01
信濃町,81,44,44,2024-07-01
南元町,146,76,102,2024-07-01
荒木町,149,101,102,2024-07-01
舟町,73,37,43,2024-07-01
愛住町,86,57,48,2024-07-01
大京町,184,116,87,2024-07-01
霞ヶ丘町,1,1,0,2024-07-01
内藤町,54,36,40,2024-07-01
片町,42,21,24,2024-07-01
新宿１丁目,337,207,183,2024-07-01
新宿２丁目,143,96,77,2024-07-01
新宿３丁目,6,4,4,2024-07-01
新宿４丁目,3,2,2,2024-07-01
新宿５丁目,286,168,153,2024-07-01
新宿６丁目,424,260,280,2024-07-01
新宿７丁目,796,510,502,2024-07-01
歌舞伎町１丁目,10,7,5,2024-07-01
歌舞伎町２丁目,312,174,194,2024-07-01
市谷田町１丁目,1,0,1,2024-07-01
市谷田町２丁目,14,9,10,2024-07-01
市谷田町３丁目,27,8,23,2024-07-01
市谷本村町,98,77,85,2024-07-01
市谷砂土原町１丁目,10,7,9,2024-07-01
市谷砂土原町２丁目,17,15,11,2024-07-01
市谷砂土原町３丁目,70,73,46,2024-07-01
市谷左内町,21,13,13,2024-07-01
市谷加賀町１丁目,6,6,8,2024-07-01
市谷加賀町２丁目,83,47,56,2024-07-01
市谷甲良町,35,24,22,2024-07-01
市谷船河原町,3,5,5,2024-07-01
市谷長延寺町,3,0,3,2024-07-01
市谷鷹匠町,12,6,6,2024-07-01
市谷山伏町,15,9,12,2024-07-01
市谷八幡町,2,1,1,2024-07-01
神楽坂１丁目,0,0,0,2024-07-01
神楽坂２丁目,11,4,7,2024-07-01
神楽坂３丁目,29,24,14,2024-07-01
神楽坂４丁目,4,2,2,2024-07-01
神楽坂５丁目,7,7,3,2024-07-01
神楽坂６丁目,34,28,10,2024-07-01
細工町,10,4,8,2024-07-01
二十騎町,38,30,19,2024-07-01
揚場町,1,1,0,2024-07-01
津久戸町,2,0,2,2024-07-01
東五軒町,104,54,56,2024-07-01
西五軒町,154,88,81,2024-07-01
赤城元町,6,2,4,2024-07-01
南榎町,50,38,22,2024-07-01
袋町,33,21,17,2024-07-01
払方町,41,24,33,2024-07-01
南町,14,13,7,2024-07-01
北町,20,15,11,2024-07-01
納戸町,64,46,30,2024-07-01
南山伏町,33,22,26,2024-07-01
北山伏町,38,23,21,2024-07-01
白銀町,46,26,29,2024-07-01
下宮比町,14,6,8,2024-07-01
矢来町,172,103,89,2024-07-01
若宮町,50,52,55,2024-07-01
岩戸町,29,14,20,2024-07-01
中町,19,18,6,2024-07-01
箪笥町,34,24,17,2024-07-01
横寺町,31,20,14,2024-07-01
筑土八幡町,36,23,27,2024-07-01
新小川町,179,103,100,2024-07-01
神楽河岸,0,0,0,2024-07-01
市谷薬王寺町,199,162,163,2024-07-01
市谷柳町,75,50,34,2024-07-01
市谷仲之町,147,152,154,2024-07-01
赤城下町,97,57,49,2024-07-01
天神町,100,55,51,2024-07-01
榎町,50,27,27,2024-07-01
東榎町,43,17,27,2024-07-01
早稲田町,207,97,126,2024-07-01
早稲田南町,102,52,58,2024-07-01
馬場下町,34,26,19,2024-07-01
原町１丁目,107,61,62,2024-07-01
原町２丁目,59,41,37,2024-07-01
原町３丁目,139,111,110,2024-07-01
喜久井町,102,70,47,2024-07-01
築地町,16,11,6,2024-07-01
弁天町,245,152,145,2024-07-01
中里町,17,10,13,2024-07-01
山吹町,458,224,272,2024-07-01
改代町,35,23,14,2024-07-01
水道町,69,45,28,2024-07-01
早稲田鶴巻町,771,416,425,2024-07-01
住吉町,192,139,131,2024-07-01
市谷台町,123,81,63,2024-07-01
河田町,441,457,464,2024-07-01
若松町,417,318,337,2024-07-01
余丁町,237,147,151,2024-07-01
戸山１丁目,183,116,102,2024-07-01
戸山２丁目,374,221,395,2024-07-01
戸山３丁目,74,47,43,2024-07-01
富久町,385,276,269,2024-07-01
百人町１丁目,1215,779,609,2024-07-01
百人町２丁目,1514,1063,838,2024-07-01
百人町３丁目,574,453,413,2024-07-01
百人町４丁目,221,196,254,2024-07-01
大久保１丁目,1156,751,664,2024-07-01
大久保２丁目,1947,1316,1214,2024-07-01
大久保３丁目,481,334,382,2024-07-01
戸塚町１丁目,49,31,27,2024-07-01
西早稲田１丁目,982,575,504,2024-07-01
西早稲田２丁目,1239,671,659,2024-07-01
西早稲田３丁目,1138,667,599,2024-07-01
高田馬場１丁目,649,442,321,2024-07-01
高田馬場２丁目,378,230,183,2024-07-01
高田馬場３丁目,1175,734,589,2024-07-01
高田馬場４丁目,1050,696,569,2024-07-01
下落合１丁目,741,421,410,2024-07-01
下落合２丁目,401,296,203,2024-07-01
下落合３丁目,309,205,175,2024-07-01
下落合４丁目,455,274,217,2024-07-01
中落合１丁目,414,272,223,2024-07-01
中落合２丁目,408,259,227,2024-07-01
中落合３丁目,242,153,134,2024-07-01
中落合４丁目,208,110,127,2024-07-01
上落合１丁目,429,289,247,2024-07-01
上落合２丁目,405,231,228,2024-07-01
上落合３丁目,424,219,252,2024-07-01
西落合１丁目,233,132,134,2024-07-01
西落合２丁目,273,171,160,2024-07-01
西落合３丁目,141,93,73,2024-07-01
西落合４丁目,88,51,50,2024-07-01
中井１丁目,148,94,74,2024-07-01
中井２丁目,233,118,146,2024-07-01
北新宿１丁目,1463,986,772,2024-07-01
北新宿２丁目,455,308,317,2024-07-01
北新宿３丁目,1278,920,675,2024-07-01
北新宿４丁目,1113,743,642,2024-07-01
西新宿１丁目,2,1,1,2024-07-01
西新宿２丁目,1,1,0,2024-07-01
西新宿３丁目,225,134,121,2024-07-01
西新宿４丁目,640,379,355,2024-07-01
西新宿５丁目,352,235,255,2024-07-01
西新宿６丁目,407,289,283,2024-07-01
西新宿７丁目,269,166,128,2024-07-01
西新宿８丁目,262,154,156,2024-07-01
四谷１丁目,22,16,9,2024-06-01
四谷２丁目,19,8,13,2024-06-01
四谷３丁目,33,20,17,2024-06-01
四谷４丁目,204,113,120,2024-06-01
四谷本塩町,21,9,14,2024-06-01
四谷三栄町,66,42,46,2024-06-01
四谷坂町,150,105,85,2024-06-01
若葉１丁目,102,81,47,2024-06-01
若葉２丁目,66,36,38,2024-06-01
若葉３丁目,65,36,35,2024-06-01
須賀町,54,31,27,2024-06-01
左門町,81,51,40,2024-06-01
信濃町,83,45,45,2024-06-01
南元町,146,76,102,2024-06-01
荒木町,153,102,105,2024-06-01
舟町,69,36,40,2024-06-01
愛住町,84,57,42,2024-06-01
大京町,180,115,86,2024-06-01
霞ヶ丘町,1,1,0,2024-06-01
内藤町,53,35,39,2024-06-01
片町,43,21,25,2024-06-01
新宿１丁目,329,201,181,2024-06-01
新宿２丁目,144,99,76,2024-06-01
新宿３丁目,6,4,4,2024-06-01
新宿４丁目,3,2,2,2024-06-01
新宿５丁目,282,166,152,2024-06-01
新宿６丁目,422,261,281,2024-06-01
新宿７丁目,800,524,494,2024-06-01
歌舞伎町１丁目,10,7,5,2024-06-01
歌舞伎町２丁目,313,175,195,2024-06-01
市谷田町１丁目,1,0,1,2024-06-01
市谷田町２丁目,14,9,10,2024-06-01
市谷田町３丁目,28,9,23,2024-06-01
市谷本村町,99,77,83,2024-06-01
市谷砂土原町１丁目,10,7,9,2024-06-01
市谷砂土原町２丁目,17,15,11,2024-06-01
市谷砂土原町３丁目,71,76,47,2024-06-01
市谷左内町,18,12,11,2024-06-01
市谷加賀町１丁目,6,6,8,2024-06-01
市谷加賀町２丁目,81,47,54,2024-06-01
市谷甲良町,34,23,22,2024-06-01
市谷船河原町,4,7,8,2024-06-01
市谷長延寺町,3,0,3,2024-06-01
市谷鷹匠町,12,6,6,2024-06-01
市谷山伏町,18,10,14,2024-06-01
市谷八幡町,2,1,1,2024-06-01
神楽坂１丁目,0,0,0,2024-06-01
神楽坂２丁目,11,4,7,2024-06-01
神楽坂３丁目,28,23,14,2024-06-01
神楽坂４丁目,4,2,2,2024-06-01
神楽坂５丁目,10,11,9,2024-06-01
神楽坂６丁目,34,28,10,2024-06-01
細工町,10,4,8,2024-06-01
二十騎町,39,31,19,2024-06-01
揚場町,1,1,0,2024-06-01
津久戸町,2,1,1,2024-06-01
東五軒町,99,53,52,2024-06-01
西五軒町,147,86,76,2024-06-01
赤城元町,7,2,5,2024-06-01
南榎町,50,38,22,2024-06-01
袋町,32,20,17,2024-06-01
払方町,42,25,33,2024-06-01
南町,14,13,7,2024-06-01
北町,23,17,12,2024-06-01
納戸町,63,45,30,2024-06-01
南山伏町,32,22,25,2024-06-01
北山伏町,38,23,21,2024-06-01
白銀町,46,26,29,2024-06-01
下宮比町,13,5,8,2024-06-01
矢来町,168,97,91,2024-06-01
若宮町,53,54,56,2024-06-01
岩戸町,26,12,19,2024-06-01
中町,19,18,6,2024-06-01
箪笥町,35,25,17,2024-06-01
横寺町,30,20,13,2024-06-01
筑土八幡町,34,22,26,2024-06-01
新小川町,177,103,97,2024-06-01
神楽河岸,0,0,0,2024-06-01
市谷薬王寺町,197,161,162,2024-06-01
市谷柳町,73,48,34,2024-06-01
市谷仲之町,151,156,157,2024-06-01
赤城下町,97,56,50,2024-06-01
天神町,94,52,48,2024-06-01
榎町,50,28,26,2024-06-01
東榎町,44,17,28,2024-06-01
早稲田町,191,85,122,2024-06-01
早稲田南町,108,53,63,2024-06-01
馬場下町,34,25,20,2024-06-01
原町１丁目,105,59,61,2024-06-01
原町２丁目,61,42,38,2024-06-01
原町３丁目,137,110,112,2024-06-01
喜久井町,96,66,45,2024-06-01
築地町,17,12,6,2024-06-01
弁天町,238,149,140,2024-06-01
中里町,16,10,12,2024-06-01
山吹町,448,222,264,2024-06-01
改代町,35,22,15,2024-06-01
水道町,71,45,30,2024-06-01
早稲田鶴巻町,775,427,425,2024-06-01
住吉町,189,138,129,2024-06-01
市谷台町,131,86,67,2024-06-01
河田町,443,457,463,2024-06-01
若松町,414,315,338,2024-06-01
余丁町,234,148,147,2024-06-01
戸山１丁目,182,112,102,2024-06-01
戸山２丁目,374,220,395,2024-06-01
戸山３丁目,75,49,43,2024-06-01
富久町,382,272,268,2024-06-01
百人町１丁目,1217,772,611,2024-06-01
百人町２丁目,1536,1079,842,2024-06-01
百人町３丁目,574,460,408,2024-06-01
百人町４丁目,220,194,254,2024-06-01
大久保１丁目,1163,750,664,2024-06-01
大久保２丁目,1941,1309,1215,2024-06-01
大久保３丁目,492,342,389,2024-06-01
