町丁名,世帯数,男,女,date
原町２丁目,684,624,612,2023-01-01
原町３丁目,1235,955,1121,2023-01-01
喜久井町,1128,970,936,2023-01-01
築地町,327,254,300,2023-01-01
弁天町,2067,1659,1793,2023-01-01
中里町,354,325,364,2023-01-01
山吹町,2768,1888,2082,2023-01-01
改代町,392,305,303,2023-01-01
水道町,760,510,506,2023-01-01
早稲田鶴巻町,3924,2738,2876,2023-01-01
住吉町,1849,1371,1408,2023-01-01
市谷台町,927,704,698,2023-01-01
河田町,1614,1509,1477,2023-01-01
若松町,3478,2745,3086,2023-01-01
余丁町,2557,1996,2068,2023-01-01
戸山１丁目,1510,1198,1292,2023-01-01
戸山２丁目,3355,2066,3285,2023-01-01
戸山３丁目,662,547,571,2023-01-01
富久町,4131,3608,3532,2023-01-01
百人町１丁目,2889,2119,1462,2023-01-01
百人町２丁目,3444,2568,2054,2023-01-01
百人町３丁目,2604,2611,2839,2023-01-01
百人町４丁目,1690,1166,1565,2023-01-01
大久保１丁目,3012,2104,1753,2023-01-01
大久保２丁目,5374,4035,3592,2023-01-01
大久保３丁目,2508,2337,2481,2023-01-01
戸塚町１丁目,172,118,118,2023-01-01
西早稲田１丁目,3744,2702,2847,2023-01-01
西早稲田２丁目,4259,3186,3037,2023-01-01
西早稲田３丁目,4150,3445,3342,2023-01-01
高田馬場１丁目,2935,2311,2090,2023-01-01
高田馬場２丁目,1398,1072,875,2023-01-01
高田馬場３丁目,4334,3179,2769,2023-01-01
高田馬場４丁目,4260,3424,3066,2023-01-01
下落合１丁目,2169,1446,1388,2023-01-01
下落合２丁目,2109,1804,1816,2023-01-01
下落合３丁目,2683,2104,2519,2023-01-01
下落合４丁目,2712,2187,2319,2023-01-01
中落合１丁目,2445,1861,1809,2023-01-01
中落合２丁目,2931,2499,2570,2023-01-01
中落合３丁目,2424,1977,2185,2023-01-01
中落合４丁目,1719,1534,1489,2023-01-01
上落合１丁目,3329,2673,2635,2023-01-01
上落合２丁目,3290,2453,2378,2023-01-01
上落合３丁目,3299,2443,2257,2023-01-01
西落合１丁目,2921,2226,2389,2023-01-01
西落合２丁目,2592,2136,2130,2023-01-01
西落合３丁目,1908,1488,1686,2023-01-01
西落合４丁目,1360,1108,1227,2023-01-01
中井１丁目,1303,959,797,2023-01-01
中井２丁目,1756,1605,1621,2023-01-01
北新宿１丁目,5371,3939,3303,2023-01-01
北新宿２丁目,3327,2808,2542,2023-01-01
北新宿３丁目,4774,3652,3289,2023-01-01
北新宿４丁目,4461,3300,3072,2023-01-01
西新宿１丁目,29,23,24,2023-01-01
西新宿２丁目,1,1,4,2023-01-01
西新宿３丁目,1624,1116,1032,2023-01-01
西新宿４丁目,5102,3772,3436,2023-01-01
西新宿５丁目,2610,2052,1845,2023-01-01
西新宿６丁目,2500,2009,1731,2023-01-01
西新宿７丁目,1694,1282,961,2023-01-01
西新宿８丁目,2251,1637,1517,2023-01-01
四谷１丁目,282,244,301,2024-08-01
四谷２丁目,280,207,232,2024-08-01
四谷３丁目,319,206,241,2024-08-01
四谷４丁目,2365,1831,1721,2024-08-01
四谷本塩町,342,253,254,2024-08-01
四谷三栄町,1143,967,1034,2024-08-01
四谷坂町,1698,1320,1242,2024-08-01
若葉１丁目,1449,1309,1272,2024-08-01
若葉２丁目,587,483,484,2024-08-01
若葉３丁目,663,515,478,2024-08-01
須賀町,827,692,676,2024-08-01
左門町,1110,741,912,2024-08-01
信濃町,565,390,485,2024-08-01
南元町,1452,1176,1398,2024-08-01
荒木町,1760,1285,1283,2024-08-01
舟町,1132,752,825,2024-08-01
愛住町,945,714,696,2024-08-01
大京町,2509,1848,2109,2024-08-01
霞ヶ丘町,1,1,0,2024-08-01
内藤町,690,603,701,2024-08-01
片町,374,250,244,2024-08-01
新宿１丁目,3114,2180,1924,2024-08-01
新宿２丁目,919,686,525,2024-08-01
新宿３丁目,80,68,37,2024-08-01
新宿４丁目,165,124,90,2024-08-01
新宿５丁目,2311,1531,1252,2024-08-01
新宿６丁目,3221,2295,1956,2024-08-01
新宿７丁目,4478,3396,3196,2024-08-01
歌舞伎町１丁目,152,114,55,2024-08-01
歌舞伎町２丁目,1779,1372,690,2024-08-01
市谷田町１丁目,16,9,16,2024-08-01
市谷田町２丁目,332,253,340,2024-08-01
市谷田町３丁目,212,156,190,2024-08-01
市谷本村町,1745,1516,1114,2024-08-01
市谷砂土原町１丁目,114,98,116,2024-08-01
市谷砂土原町２丁目,272,211,247,2024-08-01
市谷砂土原町３丁目,497,509,522,2024-08-01
市谷左内町,272,232,255,2024-08-01
市谷加賀町１丁目,246,305,353,2024-08-01
市谷加賀町２丁目,1025,769,1036,2024-08-01
市谷甲良町,479,381,464,2024-08-01
市谷船河原町,70,86,82,2024-08-01
市谷長延寺町,71,24,72,2024-08-01
市谷鷹匠町,56,39,37,2024-08-01
市谷山伏町,320,270,300,2024-08-01
市谷八幡町,67,59,61,2024-08-01
神楽坂１丁目,11,12,14,2024-08-01
神楽坂２丁目,134,88,117,2024-08-01
神楽坂３丁目,292,228,194,2024-08-01
神楽坂４丁目,92,80,91,2024-08-01
神楽坂５丁目,387,317,378,2024-08-01
神楽坂６丁目,530,379,415,2024-08-01
細工町,256,208,205,2024-08-01
二十騎町,426,317,373,2024-08-01
揚場町,62,53,52,2024-08-01
津久戸町,61,41,43,2024-08-01
東五軒町,1321,1093,1235,2024-08-01
西五軒町,1101,892,930,2024-08-01
赤城元町,248,202,227,2024-08-01
南榎町,703,687,732,2024-08-01
袋町,440,417,423,2024-08-01
払方町,532,463,523,2024-08-01
南町,388,408,431,2024-08-01
北町,532,465,545,2024-08-01
納戸町,631,563,633,2024-08-01
南山伏町,452,353,391,2024-08-01
北山伏町,399,251,333,2024-08-01
白銀町,788,626,802,2024-08-01
下宮比町,201,107,151,2024-08-01
矢来町,2582,2089,2313,2024-08-01
若宮町,565,488,513,2024-08-01
岩戸町,423,276,353,2024-08-01
中町,266,271,250,2024-08-01
箪笥町,477,312,361,2024-08-01
横寺町,613,466,477,2024-08-01
筑土八幡町,625,456,556,2024-08-01
新小川町,2282,1800,1735,2024-08-01
神楽河岸,0,0,0,2024-08-01
市谷薬王寺町,2241,1666,1821,2024-08-01
市谷柳町,1008,647,770,2024-08-01
市谷仲之町,1426,1199,1364,2024-08-01
赤城下町,931,715,676,2024-08-01
天神町,795,563,615,2024-08-01
榎町,522,342,354,2024-08-01
東榎町,296,176,200,2024-08-01
早稲田町,942,590,723,2024-08-01
早稲田南町,503,380,408,2024-08-01
馬場下町,313,241,246,2024-08-01
原町１丁目,917,717,769,2024-08-01
原町２丁目,712,644,614,2024-08-01
原町３丁目,1266,954,1105,2024-08-01
喜久井町,1166,976,951,2024-08-01
築地町,318,250,291,2024-08-01
弁天町,2251,1818,1953,2024-08-01
中里町,353,316,359,2024-08-01
山吹町,2943,1979,2178,2024-08-01
改代町,414,327,292,2024-08-01
水道町,777,511,513,2024-08-01
早稲田鶴巻町,4093,2823,2884,2024-08-01
住吉町,1870,1357,1409,2024-08-01
市谷台町,1028,754,743,2024-08-01
河田町,1602,1484,1450,2024-08-01
若松町,3576,2782,3155,2024-08-01
余丁町,2646,2006,2118,2024-08-01
戸山１丁目,1593,1226,1329,2024-08-01
戸山２丁目,3319,1999,3247,2024-08-01
戸山３丁目,659,544,573,2024-08-01
富久町,4260,3633,3557,2024-08-01
百人町１丁目,3041,2175,1502,2024-08-01
百人町２丁目,3564,2607,2120,2024-08-01
百人町３丁目,2883,2751,2894,2024-08-01
百人町４丁目,1694,1169,1580,2024-08-01
大久保１丁目,2875,2013,1649,2024-08-01
大久保２丁目,5556,4083,3637,2024-08-01
大久保３丁目,2552,2375,2491,2024-08-01
戸塚町１丁目,150,106,95,2024-08-01
西早稲田１丁目,3934,2822,2918,2024-08-01
西早稲田２丁目,4358,3218,3071,2024-08-01
西早稲田３丁目,4451,3574,3449,2024-08-01
高田馬場１丁目,3060,2371,2142,2024-08-01
高田馬場２丁目,1467,1098,888,2024-08-01
高田馬場３丁目,4456,3223,2820,2024-08-01
高田馬場４丁目,4421,3499,3138,2024-08-01
下落合１丁目,2169,1393,1411,2024-08-01
下落合２丁目,2277,1935,1967,2024-08-01
下落合３丁目,2766,2110,2572,2024-08-01
下落合４丁目,2813,2237,2300,2024-08-01
中落合１丁目,2707,2037,2008,2024-08-01
中落合２丁目,3041,2522,2600,2024-08-01
中落合３丁目,2528,2062,2194,2024-08-01
中落合４丁目,1802,1543,1558,2024-08-01
上落合１丁目,3490,2760,2680,2024-08-01
上落合２丁目,3377,2506,2389,2024-08-01
上落合３丁目,3381,2417,2316,2024-08-01
西落合１丁目,3002,2269,2364,2024-08-01
西落合２丁目,2675,2173,2143,2024-08-01
西落合３丁目,1991,1554,1675,2024-08-01
西落合４丁目,1409,1141,1225,2024-08-01
中井１丁目,1309,964,792,2024-08-01
中井２丁目,1821,1606,1672,2024-08-01
北新宿１丁目,5595,4044,3367,2024-08-01
北新宿２丁目,3413,2852,2540,2024-08-01
北新宿３丁目,4970,3742,3298,2024-08-01
北新宿４丁目,4557,3302,3090,2024-08-01
西新宿１丁目,29,23,21,2024-08-01
西新宿２丁目,2,2,4,2024-08-01
西新宿３丁目,1607,1092,989,2024-08-01
西新宿４丁目,5288,3860,3490,2024-08-01
西新宿５丁目,2961,2286,2095,2024-08-01
西新宿６丁目,2470,1948,1727,2024-08-01
西新宿７丁目,1812,1380,974,2024-08-01
西新宿８丁目,2324,1646,1542,2024-08-01
四谷１丁目,287,248,306,2024-07-01
四谷２丁目,275,205,228,2024-07-01
四谷３丁目,318,207,238,2024-07-01
四谷４丁目,2353,1826,1714,2024-07-01
四谷本塩町,343,259,248,2024-07-01
四谷三栄町,1144,973,1033,2024-07-01
四谷坂町,1690,1311,1236,2024-07-01
若葉１丁目,1450,1304,1274,2024-07-01
若葉２丁目,583,485,481,2024-07-01
若葉３丁目,663,518,478,2024-07-01
須賀町,812,684,670,2024-07-01
左門町,1113,739,915,2024-07-01
信濃町,579,394,498,2024-07-01
南元町,1443,1164,1390,2024-07-01
荒木町,1763,1296,1293,2024-07-01
舟町,1138,758,820,2024-07-01
愛住町,947,719,699,2024-07-01
大京町,2508,1847,2107,2024-07-01
霞ヶ丘町,1,1,0,2024-07-01
内藤町,690,599,700,2024-07-01
片町,370,248,242,2024-07-01
新宿１丁目,3112,2176,1932,2024-07-01
新宿２丁目,918,685,523,2024-07-01
新宿３丁目,79,68,37,2024-07-01
新宿４丁目,170,128,92,2024-07-01
新宿５丁目,2294,1527,1238,2024-07-01
新宿６丁目,3218,2289,1962,2024-07-01
新宿７丁目,4447,3386,3176,2024-07-01
歌舞伎町１丁目,151,113,55,2024-07-01
歌舞伎町２丁目,1772,1366,692,2024-07-01
市谷田町１丁目,15,9,15,2024-07-01
市谷田町２丁目,329,251,341,2024-07-01
市谷田町３丁目,211,154,189,2024-07-01
市谷本村町,1758,1525,1115,2024-07-01
市谷砂土原町１丁目,110,96,115,2024-07-01
市谷砂土原町２丁目,272,212,248,2024-07-01
市谷砂土原町３丁目,508,520,535,2024-07-01
市谷左内町,277,235,261,2024-07-01
市谷加賀町１丁目,246,303,352,2024-07-01
市谷加賀町２丁目,1027,768,1038,2024-07-01
市谷甲良町,480,387,463,2024-07-01
市谷船河原町,69,86,82,2024-07-01
市谷長延寺町,72,24,72,2024-07-01
市谷鷹匠町,54,38,36,2024-07-01
市谷山伏町,321,267,302,2024-07-01
市谷八幡町,67,59,62,2024-07-01
神楽坂１丁目,11,12,14,2024-07-01
神楽坂２丁目,133,88,117,2024-07-01
神楽坂３丁目,289,231,192,2024-07-01
神楽坂４丁目,93,82,93,2024-07-01
神楽坂５丁目,381,314,374,2024-07-01
神楽坂６丁目,537,379,422,2024-07-01
細工町,253,209,204,2024-07-01
二十騎町,417,312,365,2024-07-01
揚場町,64,54,52,2024-07-01
津久戸町,63,42,44,2024-07-01
東五軒町,1308,1085,1228,2024-07-01
西五軒町,1097,889,927,2024-07-01
赤城元町,250,205,230,2024-07-01
南榎町,703,682,731,2024-07-01
袋町,448,428,424,2024-07-01
払方町,532,462,517,2024-07-01
南町,390,408,434,2024-07-01
北町,531,466,544,2024-07-01
納戸町,633,566,634,2024-07-01
南山伏町,447,350,391,2024-07-01
北山伏町,397,249,330,2024-07-01
白銀町,784,622,794,2024-07-01
下宮比町,198,107,148,2024-07-01
矢来町,2586,2097,2316,2024-07-01
若宮町,565,491,512,2024-07-01
岩戸町,421,274,348,2024-07-01
中町,267,269,247,2024-07-01
箪笥町,475,311,360,2024-07-01
横寺町,611,462,481,2024-07-01
筑土八幡町,629,451,562,2024-07-01
新小川町,2276,1795,1737,2024-07-01
神楽河岸,0,0,0,2024-07-01
市谷薬王寺町,2233,1658,1810,2024-07-01
市谷柳町,1005,642,769,2024-07-01
市谷仲之町,1428,1196,1364,2024-07-01
赤城下町,923,710,670,2024-07-01
天神町,789,558,607,2024-07-01
榎町,528,351,356,2024-07-01
東榎町,294,174,199,2024-07-01
早稲田町,952,599,725,2024-07-01
早稲田南町,513,387,414,2024-07-01
馬場下町,315,243,241,2024-07-01
原町１丁目,911,714,768,2024-07-01
原町２丁目,707,635,609,2024-07-01
原町３丁目,1269,958,1114,2024-07-01
喜久井町,1167,974,957,2024-07-01
築地町,318,250,291,2024-07-01
弁天町,2252,1824,1952,2024-07-01
中里町,356,318,360,2024-07-01
山吹町,2940,1979,2181,2024-07-01
改代町,411,323,290,2024-07-01
水道町,763,506,504,2024-07-01
早稲田鶴巻町,4073,2793,2890,2024-07-01
住吉町,1868,1360,1407,2024-07-01
市谷台町,1023,751,740,2024-07-01
河田町,1605,1490,1464,2024-07-01
若松町,3574,2770,3150,2024-07-01
余丁町,2644,2004,2119,2024-07-01
戸山１丁目,1573,1206,1309,2024-07-01
戸山２丁目,3320,1999,3242,2024-07-01
戸山３丁目,668,550,575,2024-07-01
富久町,4245,3626,3550,2024-07-01
百人町１丁目,2998,2155,1477,2024-07-01
百人町２丁目,3526,2586,2103,2024-07-01
百人町３丁目,2855,2728,2879,2024-07-01
百人町４丁目,1706,1172,1594,2024-07-01
大久保１丁目,2896,2028,1666,2024-07-01
大久保２丁目,5533,4083,3622,2024-07-01
大久保３丁目,2528,2336,2462,2024-07-01
戸塚町１丁目,154,108,104,2024-07-01
西早稲田１丁目,3932,2808,2919,2024-07-01
西早稲田２丁目,4356,3198,3083,2024-07-01
西早稲田３丁目,4406,3548,3432,2024-07-01
高田馬場１丁目,3018,2373,2098,2024-07-01
高田馬場２丁目,1469,1100,889,2024-07-01
高田馬場３丁目,4447,3224,2817,2024-07-01
高田馬場４丁目,4383,3473,3123,2024-07-01
下落合１丁目,2137,1382,1392,2024-07-01
下落合２丁目,2253,1927,1944,2024-07-01
下落合３丁目,2749,2093,2559,2024-07-01
下落合４丁目,2793,2224,2284,2024-07-01
中落合１丁目,2681,2016,2001,2024-07-01
中落合２丁目,3031,2511,2601,2024-07-01
中落合３丁目,2519,2044,2201,2024-07-01
中落合４丁目,1800,1544,1556,2024-07-01
上落合１丁目,3485,2756,2689,2024-07-01
上落合２丁目,3340,2488,2372,2024-07-01
上落合３丁目,3374,2420,2309,2024-07-01
西落合１丁目,2998,2271,2359,2024-07-01
西落合２丁目,2692,2180,2162,2024-07-01
西落合３丁目,1982,1558,1670,2024-07-01
西落合４丁目,1398,1129,1221,2024-07-01
中井１丁目,1317,970,798,2024-07-01
中井２丁目,1821,1606,1680,2024-07-01
北新宿１丁目,5507,3995,3323,2024-07-01
北新宿２丁目,3407,2854,2535,2024-07-01
北新宿３丁目,4938,3709,3296,2024-07-01
北新宿４丁目,4547,3296,3088,2024-07-01
西新宿１丁目,29,23,22,2024-07-01
西新宿２丁目,2,2,4,2024-07-01
西新宿３丁目,1587,1083,973,2024-07-01
西新宿４丁目,5280,3850,3491,2024-07-01
西新宿５丁目,2982,2286,2102,2024-07-01
西新宿６丁目,2479,1954,1729,2024-07-01
西新宿７丁目,1806,1374,970,2024-07-01
西新宿８丁目,2320,1650,1533,2024-07-01
四谷１丁目,292,247,312,2024-06-01
四谷２丁目,272,202,225,2024-06-01
四谷３丁目,314,206,234,2024-06-01
四谷４丁目,2352,1820,1713,2024-06-01
四谷本塩町,344,258,247,2024-06-01
四谷三栄町,1137,968,1030,2024-06-01
四谷坂町,1687,1312,1234,2024-06-01
若葉１丁目,1446,1303,1275,2024-06-01
若葉２丁目,584,485,481,2024-06-01
若葉３丁目,659,518,473,2024-06-01
須賀町,809,682,669,2024-06-01
左門町,1112,745,909,2024-06-01
信濃町,584,396,502,2024-06-01
南元町,1449,1168,1404,2024-06-01
荒木町,1770,1295,1298,2024-06-01
舟町,1125,744,814,2024-06-01
愛住町,949,717,699,2024-06-01
大京町,2501,1842,2109,2024-06-01
霞ヶ丘町,1,1,0,2024-06-01
内藤町,687,596,697,2024-06-01
片町,369,248,238,2024-06-01
新宿１丁目,3122,2188,1934,2024-06-01
新宿２丁目,920,691,521,2024-06-01
新宿３丁目,79,68,37,2024-06-01
新宿４丁目,171,129,93,2024-06-01
新宿５丁目,2288,1519,1239,2024-06-01
新宿６丁目,3230,2301,1976,2024-06-01
新宿７丁目,4445,3394,3176,2024-06-01
歌舞伎町１丁目,147,110,56,2024-06-01
歌舞伎町２丁目,1780,1377,689,2024-06-01
市谷田町１丁目,15,9,14,2024-06-01
市谷田町２丁目,328,251,340,2024-06-01
市谷田町３丁目,210,155,189,2024-06-01
市谷本村町,1774,1536,1119,2024-06-01
市谷砂土原町１丁目,107,95,114,2024-06-01
市谷砂土原町２丁目,270,210,249,2024-06-01
市谷砂土原町３丁目,511,524,532,2024-06-01
市谷左内町,273,233,257,2024-06-01
市谷加賀町１丁目,247,304,351,2024-06-01
市谷加賀町２丁目,1032,777,1042,2024-06-01
市谷甲良町,475,385,460,2024-06-01
市谷船河原町,71,88,87,2024-06-01
市谷長延寺町,72,24,72,2024-06-01
市谷鷹匠町,53,37,36,2024-06-01
市谷山伏町,326,269,306,2024-06-01
市谷八幡町,68,59,63,2024-06-01
神楽坂１丁目,11,12,14,2024-06-01
神楽坂２丁目,133,89,119,2024-06-01
神楽坂３丁目,287,228,192,2024-06-01
神楽坂４丁目,94,82,94,2024-06-01
神楽坂５丁目,377,312,378,2024-06-01
神楽坂６丁目,533,381,416,2024-06-01
細工町,253,209,205,2024-06-01
二十騎町,416,315,363,2024-06-01
揚場町,63,53,52,2024-06-01
津久戸町,64,43,44,2024-06-01
東五軒町,1308,1087,1228,2024-06-01
西五軒町,1096,889,927,2024-06-01
赤城元町,252,206,233,2024-06-01
南榎町,706,684,732,2024-06-01
袋町,446,424,423,2024-06-01
払方町,536,462,516,2024-06-01
南町,388,407,434,2024-06-01
北町,534,472,539,2024-06-01
納戸町,637,566,637,2024-06-01
南山伏町,446,349,391,2024-06-01
北山伏町,398,252,331,2024-06-01
白銀町,786,626,794,2024-06-01
下宮比町,198,105,149,2024-06-01
矢来町,2578,2092,2308,2024-06-01
若宮町,567,496,512,2024-06-01
岩戸町,418,272,346,2024-06-01
中町,264,265,245,2024-06-01
箪笥町,474,313,359,2024-06-01
横寺町,612,463,481,2024-06-01
筑土八幡町,631,453,562,2024-06-01
新小川町,2265,1796,1733,2024-06-01
神楽河岸,0,0,0,2024-06-01
市谷薬王寺町,2227,1654,1799,2024-06-01
市谷柳町,1003,641,767,2024-06-01
市谷仲之町,1431,1203,1366,2024-06-01
赤城下町,929,716,673,2024-06-01
天神町,782,555,606,2024-06-01
榎町,526,353,353,2024-06-01
東榎町,293,174,199,2024-06-01
早稲田町,943,590,727,2024-06-01
早稲田南町,509,383,415,2024-06-01
馬場下町,313,241,240,2024-06-01
原町１丁目,913,715,771,2024-06-01
原町２丁目,715,643,610,2024-06-01
原町３丁目,1264,958,1115,2024-06-01
喜久井町,1151,968,946,2024-06-01
築地町,321,254,293,2024-06-01
弁天町,2238,1818,1945,2024-06-01
中里町,357,319,357,2024-06-01
山吹町,2944,1979,2176,2024-06-01
改代町,416,323,296,2024-06-01
水道町,766,505,509,2024-06-01
早稲田鶴巻町,4069,2790,2897,2024-06-01
住吉町,1869,1361,1416,2024-06-01
市谷台町,1035,767,744,2024-06-01
河田町,1602,1487,1462,2024-06-01
若松町,3579,2781,3149,2024-06-01
余丁町,2639,2000,2114,2024-06-01
戸山１丁目,1566,1193,1306,2024-06-01
戸山２丁目,3323,2001,3243,2024-06-01
戸山３丁目,671,556,574,2024-06-01
富久町,4241,3627,3546,2024-06-01
百人町１丁目,3007,2153,1483,2024-06-01
百人町２丁目,3553,2607,2106,2024-06-01
百人町３丁目,2857,2741,2883,2024-06-01
百人町４丁目,1696,1161,1586,2024-06-01
大久保１丁目,2903,2028,1667,2024-06-01
大久保２丁目,5532,4078,3634,2024-06-01
大久保３丁目,2539,2347,2479,2024-06-01
戸塚町１丁目,156,109,105,2024-06-01
西早稲田１丁目,3914,2802,2910,2024-06-01
西早稲田２丁目,4383,3216,3090,2024-06-01
西早稲田３丁目,4406,3546,3426,2024-06-01
高田馬場１丁目,3026,2385,2095,2024-06-01
高田馬場２丁目,1447,1090,879,2024-06-01
高田馬場３丁目,4440,3232,2805,2024-06-01
高田馬場４丁目,4390,3471,3125,2024-06-01
下落合１丁目,2162,1392,1412,2024-06-01
